run,checkpoint,iteration,suite,seed,episode_count,episode_return_mean,episode_duration_mean,termination_rate,rotation_axis_speed_mean,rotation_axis_speed_abs_mean,rotation_positive_rate,rotation_reverse_rate,rotation_high_clip_rate,rotation_low_clip_rate,action_abs_mean,action_saturation_rate,target_saturation_rate,target_lower_saturation_rate,target_upper_saturation_rate,actor_hash_before,actor_hash_after,rank
2026-08-06_03-13-58_mujoco,model_20.pt,20,train_dr,202,32637,-0.628448030802153,0.31250727701688263,1.0,0.9205419244617223,0.966699488312006,0.88994140625,0.11005859375,0.6037255859375,0.0144580078125,0.3342446010932326,0.0006134033203125,0.00091705322265625,0.00056640625,0.00035064697265625,d5bd149c7bfe00f1b52f9c90c226be849801c97c86265f0b925a19786c7b7072,d5bd149c7bfe00f1b52f9c90c226be849801c97c86265f0b925a19786c7b7072,4
2026-08-06_03-13-58_mujoco,model_20.pt,20,train_dr,303,32569,-0.9749778869394675,0.313190457183211,1.0,0.9196622568368912,0.9651775762438775,0.8875146484375,0.1124853515625,0.6073046875,0.0143603515625,0.33447299011051657,0.00064117431640625,0.000885009765625,0.0005621337890625,0.0003228759765625,d5bd149c7bfe00f1b52f9c90c226be849801c97c86265f0b925a19786c7b7072,d5bd149c7bfe00f1b52f9c90c226be849801c97c86265f0b925a19786c7b7072,4
2026-08-06_03-13-58_mujoco,model_30.pt,30,nominal,101,39117,-0.7186187187344407,0.2609249175550272,1.0,1.1640935753285886,1.1953856013715267,0.954921875,0.045078125,0.695751953125,0.010400390625,0.4492241195589304,0.01721832275390625,0.00059417724609375,0.00058746337890625,6.7138671875e-06,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,3
2026-08-06_03-13-58_mujoco,model_30.pt,30,nominal,202,39100,-0.6520417351507324,0.2611317135549872,1.0,1.1691883082687855,1.2022392280399798,0.953359375,0.046640625,0.6939013671875,0.0114501953125,0.44938877258449794,0.017454833984375,0.00062286376953125,0.00060577392578125,1.708984375e-05,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,3
2026-08-06_03-13-58_mujoco,model_30.pt,30,nominal,303,39034,-0.7086291330867686,0.261570681969565,1.0,1.1589168924093247,1.1923117570579052,0.953291015625,0.046708984375,0.6905908203125,0.010810546875,0.4490519081428647,0.01759735107421875,0.00061614990234375,0.00061431884765625,1.8310546875e-06,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,3
2026-08-06_03-13-58_mujoco,model_30.pt,30,train_dr,101,35212,-0.4784419772069305,0.28987277064637057,1.0,1.0403086607158185,1.080578762292862,0.894638671875,0.105361328125,0.6221923828125,0.0126806640625,0.4061541995406151,0.0150604248046875,0.000950927734375,0.00057098388671875,0.00037994384765625,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,3
2026-08-06_03-13-58_mujoco,model_30.pt,30,train_dr,202,35137,-0.6302626154446572,0.2904644676551783,1.0,1.039539015069604,1.0813754522800445,0.8934326171875,0.1065673828125,0.6204443359375,0.01328125,0.4058842039853334,0.015059814453125,0.00093658447265625,0.00061126708984375,0.0003253173828125,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,3
2026-08-06_03-13-58_mujoco,model_30.pt,30,train_dr,303,35237,-0.43388996336192787,0.2895663649005307,1.0,1.041474545225501,1.0827330538630486,0.893564453125,0.106435546875,0.6201806640625,0.0124853515625,0.4066370641812682,0.0151971435546875,0.0009307861328125,0.00061248779296875,0.00031829833984375,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,459f21d15edfbc0dc900755e4781b6911e4cbcae5b0a5c2b74fba3d5b004e35c,3
2026-08-06_03-13-58_mujoco,model_40.pt,40,nominal,101,40031,-0.9454846678320897,0.2550823112088132,1.0,1.277323583215475,1.3080443245172502,0.955966796875,0.044033203125,0.70927734375,0.009931640625,0.49799568321555854,0.04280181884765625,0.00093841552734375,0.00093536376953125,3.0517578125e-06,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,2
2026-08-06_03-13-58_mujoco,model_40.pt,40,nominal,202,39965,-0.5545342819544947,0.25542474665332165,1.0,1.273221897035837,1.3035634058713912,0.9564453125,0.0435546875,0.7066650390625,0.0098388671875,0.4979501089826226,0.04308135986328125,0.00093902587890625,0.00093902587890625,0.0,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,2
2026-08-06_03-13-58_mujoco,model_40.pt,40,nominal,303,39879,-0.7438480255863642,0.2560407733393516,1.0,1.2789519335329533,1.3106565195322037,0.95666015625,0.04333984375,0.7094140625,0.010009765625,0.4976837347447872,0.0429876708984375,0.00092376708984375,0.00092132568359375,2.44140625e-06,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,2
2026-08-06_03-13-58_mujoco,model_40.pt,40,train_dr,101,35980,-0.9362037338875037,0.28377848804891603,1.0,1.133529538065195,1.1701458904147148,0.8975439453125,0.1024560546875,0.6336181640625,0.011005859375,0.4504670313000679,0.03814178466796875,0.00117462158203125,0.0008404541015625,0.00033416748046875,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,2
2026-08-06_03-13-58_mujoco,model_40.pt,40,train_dr,202,35954,-0.8530836376835318,0.2839169494353897,1.0,1.132235723361373,1.171163010597229,0.8974560546875,0.1025439453125,0.6377392578125,0.011943359375,0.45198142521083357,0.03800506591796875,0.00117156982421875,0.00087066650390625,0.0003009033203125,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,2
2026-08-06_03-13-58_mujoco,model_40.pt,40,train_dr,303,36039,-0.9099491981371127,0.28319598213046976,1.0,1.1355641486495733,1.1743148943781854,0.896044921875,0.103935546875,0.634951171875,0.0115673828125,0.4509428832307458,0.03835845947265625,0.0011151123046875,0.00079254150390625,0.00032257080078125,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,278d8f30f8684bb7882a438ee388e0f6f8176557088b3c374af38a6f96fa355e,2
2026-08-06_03-13-58_mujoco,model_49.pt,49,nominal,101,40075,-1.160179275869889,0.25478103555832815,1.0,1.3830643513798713,1.4128755997121334,0.958505859375,0.041494140625,0.722568359375,0.0096826171875,0.5345449221134185,0.0763629150390625,0.00164703369140625,0.00164031982421875,6.7138671875e-06,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,1
2026-08-06_03-13-58_mujoco,model_49.pt,49,nominal,202,40070,-0.536805614049736,0.25483778387821315,1.0,1.3731923469901084,1.4024313068389893,0.9574755859375,0.0425244140625,0.71875,0.0098828125,0.534779699370265,0.07623443603515626,0.00165130615234375,0.001644287109375,7.01904296875e-06,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,1
2026-08-06_03-13-58_mujoco,model_49.pt,49,nominal,303,40025,-0.720797800301931,0.25511555277951287,1.0,1.3758121918141841,1.4063771586120128,0.957802734375,0.042197265625,0.7225390625,0.0097265625,0.5344880101084709,0.076385498046875,0.00165771484375,0.00165435791015625,3.35693359375e-06,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,1
2026-08-06_03-13-58_mujoco,model_49.pt,49,train_dr,101,35903,-0.4240606913375498,0.28424226387767043,1.0,1.223155745267868,1.2613307540118694,0.8995703125,0.1004296875,0.6489013671875,0.011474609375,0.48501037899404764,0.0675531005859375,0.00189788818359375,0.0015435791015625,0.00035430908203125,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,1
2026-08-06_03-13-58_mujoco,model_49.pt,49,train_dr,202,35925,-0.6634594509442578,0.28409324982602646,1.0,1.2154780930280686,1.2525737006962299,0.8981396484375,0.1018408203125,0.645791015625,0.0107958984375,0.4836865932494402,0.06711822509765625,0.00197540283203125,0.0016412353515625,0.00033416748046875,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,1
2026-08-06_03-13-58_mujoco,model_49.pt,49,train_dr,303,35938,-0.34034569567909023,0.284050308865268,1.0,1.216494318395853,1.254354148954153,0.8945556640625,0.1054296875,0.6454736328125,0.011142578125,0.48280101507902146,0.067015380859375,0.0020843505859375,0.00172882080078125,0.00035552978515625,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,d7b0522b9c7d8df0f4e7c03071d85e6d0cdbdf1fb25b4aea7f840fe394eead45,1
