run,checkpoint,iteration,suite,seed,episode_count,episode_return_mean,episode_duration_mean,termination_rate,rotation_axis_speed_mean,rotation_axis_speed_abs_mean,rotation_positive_rate,rotation_reverse_rate,rotation_high_clip_rate,rotation_low_clip_rate,action_abs_mean,action_saturation_rate,target_saturation_rate,target_lower_saturation_rate,target_upper_saturation_rate,actor_hash_before,actor_hash_after,rank
2026-08-06_03-07-49_mujoco,model_20.pt,20,train_dr,202,33275,-0.5438750526349493,0.3066326070623592,1.0,0.8293937736004591,0.8846317002177239,0.8758740234375,0.1241259765625,0.567001953125,0.018662109375,0.3152864955365658,0.00018341064453125,0.00059722900390625,0.000262451171875,0.00033477783203125,f3a4093706ebdd742901288de316e935d699b7f55bdf9018f2b4b04b67a56235,f3a4093706ebdd742901288de316e935d699b7f55bdf9018f2b4b04b67a56235,4
2026-08-06_03-07-49_mujoco,model_20.pt,20,train_dr,303,33264,-0.5088342880793637,0.3066408128908129,1.0,0.8411067781597376,0.8957768452912569,0.8802001953125,0.1197998046875,0.5696435546875,0.017744140625,0.3164842415973544,0.00019287109375,0.00064422607421875,0.000289306640625,0.00035491943359375,f3a4093706ebdd742901288de316e935d699b7f55bdf9018f2b4b04b67a56235,f3a4093706ebdd742901288de316e935d699b7f55bdf9018f2b4b04b67a56235,4
2026-08-06_03-07-49_mujoco,model_30.pt,30,nominal,101,38163,-0.7081383027915018,0.2675182768650264,1.0,1.0352345433831216,1.0779378144443035,0.9419775390625,0.0580224609375,0.6528076171875,0.01458984375,0.39621195126324893,0.00223785400390625,0.0006365966796875,0.0006365966796875,0.0,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,3
2026-08-06_03-07-49_mujoco,model_30.pt,30,nominal,202,38127,-0.4986264079717995,0.26772628321137254,1.0,1.0285995602607727,1.0718320227414369,0.9418798828125,0.0581201171875,0.6507373046875,0.0150927734375,0.39612657479941843,0.0022015380859375,0.000650634765625,0.0006494140625,1.220703125e-06,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,3
2026-08-06_03-07-49_mujoco,model_30.pt,30,nominal,303,38175,-0.4928204291102029,0.2673189259986902,1.0,1.0318141014128923,1.0763974831998349,0.942021484375,0.057978515625,0.6534912109375,0.0157177734375,0.39617067627608776,0.00225311279296875,0.00059478759765625,0.000594482421875,3.0517578125e-07,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,3
2026-08-06_03-07-49_mujoco,model_30.pt,30,train_dr,101,34540,-0.647175297850544,0.29547481181239144,1.0,0.9263664843142032,0.9791229199618101,0.8831494140625,0.1168505859375,0.5838134765625,0.0173193359375,0.3611445160210133,0.0020391845703125,0.00089141845703125,0.0005926513671875,0.00029876708984375,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,3
2026-08-06_03-07-49_mujoco,model_30.pt,30,train_dr,202,34694,-0.6687115522983865,0.2940566092119675,1.0,0.9282207486778498,0.9775082298368215,0.8858447265625,0.1141552734375,0.5850146484375,0.0157421875,0.3610115343332291,0.00199432373046875,0.00087677001953125,0.00054718017578125,0.00032958984375,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,3
2026-08-06_03-07-49_mujoco,model_30.pt,30,train_dr,303,34635,-0.7595650403602126,0.2947249891728021,1.0,0.932336938381195,0.9833913899213076,0.883408203125,0.116591796875,0.585224609375,0.016591796875,0.36112870812416076,0.00200439453125,0.00091949462890625,0.00058258056640625,0.0003369140625,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,1e66a3b45254e794a1837b0d005e3ee5cfea86d83234676952615049ac88362e,3
2026-08-06_03-07-49_mujoco,model_40.pt,40,nominal,101,40074,-1.0060459549346705,0.25475370564455757,1.0,1.2414109782874585,1.280503305196762,0.9496044921875,0.0503955078125,0.683173828125,0.0139599609375,0.48973454035818575,0.03019287109375,0.0011700439453125,0.00116729736328125,2.74658203125e-06,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,2
2026-08-06_03-07-49_mujoco,model_40.pt,40,nominal,202,39989,-0.303716369214226,0.25539273300157544,1.0,1.2484317065775394,1.2848465831577778,0.95095703125,0.04904296875,0.6865966796875,0.012822265625,0.4892638634890318,0.030440673828125,0.00117919921875,0.001171875,7.32421875e-06,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,2
2026-08-06_03-07-49_mujoco,model_40.pt,40,nominal,303,40028,-0.9736322332599342,0.255097681622864,1.0,1.2388341580331326,1.2786383087933064,0.949033203125,0.050966796875,0.6817431640625,0.013896484375,0.4893650362640619,0.030421142578125,0.0011981201171875,0.001197509765625,6.103515625e-07,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,2
2026-08-06_03-07-49_mujoco,model_40.pt,40,train_dr,101,36023,-0.8832940760450941,0.28337728673347584,1.0,1.1123339089006186,1.1598728977143764,0.891494140625,0.108505859375,0.6150390625,0.01591796875,0.44448346212506296,0.02671173095703125,0.0015228271484375,0.0011871337890625,0.000335693359375,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,2
2026-08-06_03-07-49_mujoco,model_40.pt,40,train_dr,202,36101,-0.4721503828431156,0.2827594803468048,1.0,1.1101235078275205,1.154837317019701,0.8921484375,0.1078515625,0.6105908203125,0.014443359375,0.4437632689997554,0.026436767578125,0.00147064208984375,0.0011383056640625,0.00033233642578125,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,2
2026-08-06_03-07-49_mujoco,model_40.pt,40,train_dr,303,36159,-0.867661574680493,0.28223263917696845,1.0,1.1046975477039813,1.1528756560385227,0.8890869140625,0.1109130859375,0.6102587890625,0.0156005859375,0.4434300721436739,0.026693115234375,0.00149139404296875,0.0011688232421875,0.00032257080078125,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,5e84f90be7b0c18e5cdc367e94cd0bdf6b72a95fc7368ce3c15a8eef1d59429a,2
2026-08-06_03-07-49_mujoco,model_49.pt,49,nominal,101,40829,-0.41787305284887766,0.25009552034093413,1.0,1.3394584327936172,1.3718676660954952,0.9562060546875,0.0437939453125,0.704228515625,0.0114013671875,0.5391978203505278,0.065120849609375,0.0013702392578125,0.00136749267578125,2.74658203125e-06,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,1
2026-08-06_03-07-49_mujoco,model_49.pt,49,nominal,202,40923,-0.5759934985061826,0.24954670967426631,1.0,1.3440373526513576,1.3762255389988423,0.95634765625,0.04365234375,0.7043359375,0.0110595703125,0.53909180611372,0.065023193359375,0.00131256103515625,0.00131011962890625,2.44140625e-06,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,1
2026-08-06_03-07-49_mujoco,model_49.pt,49,nominal,303,40829,-0.7181516559345101,0.2501040926792231,1.0,1.3308618652820587,1.3651912459731101,0.956328125,0.043671875,0.702666015625,0.0115673828125,0.5394193000346422,0.06490570068359375,0.0013250732421875,0.00131927490234375,5.79833984375e-06,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,1
2026-08-06_03-07-49_mujoco,model_49.pt,49,train_dr,101,36751,-1.0444878321699866,0.2778196511659547,1.0,1.189232536405325,1.2299949878454208,0.89734375,0.10265625,0.6305078125,0.013251953125,0.48740958888083696,0.05669525146484375,0.0015911865234375,0.001212158203125,0.0003790283203125,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,1
2026-08-06_03-07-49_mujoco,model_49.pt,49,train_dr,202,36811,-0.8580482104389298,0.2772717394257152,1.0,1.1927620467543603,1.2343646953999996,0.8965185546875,0.1034814453125,0.62908203125,0.0130517578125,0.4862738308683038,0.05664642333984375,0.00159698486328125,0.00120513916015625,0.000391845703125,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,1
2026-08-06_03-07-49_mujoco,model_49.pt,49,train_dr,303,36649,-1.0721418721189584,0.2785123741439057,1.0,1.1883826410025358,1.231099333614111,0.894951171875,0.105029296875,0.627451171875,0.0134228515625,0.48645769923925397,0.057064208984375,0.00171844482421875,0.0013427734375,0.00037567138671875,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,304baaae8df91dab447cf473d93b21c7a05a2fa9559148e565ab7ec1681df7e1,1
